ID,Company,Count,Address,City,County,State,Zip,Manager,"Recent Activity"
59809,"Morgan Construction Company",2,"690 Manufacturers Rd",Chattanooga,"Hamilton County",TN,37405,"Jacob Withers",2021-04-22T14:18:52+00:00
66034,"Formula Air HVAC",1,"111 Cupped Oak Dr",Matthews,"Union County",NC,28104,"Jacob Withers",2021-04-22T13:34:16+00:00
22380,"Cavalier Management",0,"1512 E 4th St",Charlotte,"Mecklenburg County",NC,28204,"Jacob Withers",2021-04-21T12:22:08+00:00
22391,"Solomon Organization",0,"92 River Rd",Summit,"Union County",NJ,07901,"Jacob Withers",2021-04-21T12:19:33+00:00
22387,"SYNCO Properties Inc,",0,"6101 Carnegie Blvd",Charlotte,"Mecklenburg County",NC,28209,"Jacob Withers",2021-04-21T12:18:42+00:00
22386,"RAM Partners LLC",0,"1100 Cir 75 Pkwy SE",Atlanta,"Fulton County",GA,30339,"Jacob Withers",2021-04-21T12:18:13+00:00
36967,"SRP Properties",0,"6000 Fairview Rd",Charlotte,"Mecklenburg County",NC,28210,"Jacob Withers",2021-04-21T12:09:23+00:00
36968,"Dynasty Properties",0,"8307 University Executive Park Dr",Charlotte,"Mecklenburg County",NC,28262,"Jacob Withers",2021-04-21T11:57:09+00:00
22326,"Real Catalyst Group",0,"7 Corporate Center Ct",Greensboro,"Guilford County",NC,27408,"Jacob Withers",2021-04-21T11:39:06+00:00
23809,"Bela Group, LLC",2,"4806 Rozzelles Ferry Rd",Charlotte,"Mecklenburg County",NC,28216,"John Hedrick",2021-04-20T13:53:34+00:00
61601,"Singelton Construction LLC",1,"4730 Wilson Rd NW",Lancaster,"Fairfield County",OH,43130,"John Hedrick",2021-04-19T14:53:30+00:00
44133,"Drake Construction",0,"1545 E 18th St",Cleveland,"Cuyahoga County",OH,44114,,2021-04-17T21:18:02+00:00
23865,"Carolina Restaurant Group",74,"8040 Arrowridge Boulevard",Charlotte,"Mecklenburg County",NC,28273,"Jacob Withers",2021-04-15T14:59:51+00:00
61604,"West Marine",0,"860 Marine Dr","Rock Hill","York County",SC,29730,"Jacob Withers",2021-04-15T14:49:08+00:00
61603,"US Aluminum",0,"780 Celriver Rd","Rock Hill","York County",SC,29730,"Jacob Withers",2021-04-15T14:47:27+00:00
61602,"Paddock Pool",0,"555 Paddock Pkwy","Rock Hill","York County",SC,29730,"Jacob Withers",2021-04-15T14:44:30+00:00
24493,"StoneBridge Church Community",1,"3700 Prosperity Church Rd.",Charlotte,"Mecklenburg County",NC,28269,,2021-04-14T13:54:39+00:00
23737,"4528 Nations Crossing, LLC",1,"4528 Nations Crossing Road",Charlotte,"Mecklenburg County",NC,28217,,2021-04-13T15:20:53+00:00
24278,"Morris Hill Baptist Church",1,"724 Pennsylvania Avenue",Charlotte,"Mecklenburg County",NC,28216,"Jacob Withers",2021-04-12T17:30:37+00:00
41826,"Lundberg Specialty Services",2,"15050 Choate Cir",Charlotte,"Mecklenburg County",NC,28273,,2021-04-12T17:24:00+00:00
61274,"Capital Telecom Services, LLC",0,"45915 Maries Rd",Sterling,"Loudoun County",VA,20166,,2021-04-12T14:01:25+00:00
60659,"IBIC International",1,"5831 Orr Rd.",Charlotte,"Mecklenburg County",NC,28213,"John Hedrick",2021-04-12T12:44:37+00:00
25835,"Philadelphia Presbyterian Church",1,"11501 Bain School Rd","Mint Hill","Mecklenburg County",NC,28227,"Jacob Withers",2021-04-09T14:36:26+00:00
24431,"Sary Chakra",4,"2627 North Tryon Street",Charlotte,"Mecklenburg County",NC,28206,"Jacob Withers",2021-04-09T13:52:24+00:00
22297,"North 44 Management",2,"7800 Kennedy Rd",Markham,"Regional Municipality of York",ON,"L3R 2C7","Jacob Withers",2021-04-08T18:56:13+00:00
61050,"Statesville Police Department",1,"330 S Tradd St",Statesville,"Iredell County",NC,28677,"John Hedrick",2021-04-07T17:35:05+00:00
61082,"Seven Oaks Hardware",1,"286 Browns Hill Rd",Locust,"Stanly County",NC,28097,"John Hedrick",2021-04-07T14:28:58+00:00
37059,"Wyatt Seal",1,"720 Imperial Ct",Charlotte,"Mecklenburg County",NC,28273,"Jacob Withers",2021-04-06T12:14:57+00:00
25544,"Denver Equipment Co. of Charlotte Inc",1,"5922 Harris Technology Blvd",Charlotte,"Mecklenburg County",NC,28269,"John Hedrick",2021-04-06T12:14:32+00:00
24235,"Maple Leaf Design & Build Inc.",1,"1364 U.S. 221",Rutherfordton,"Rutherford County",NC,28139,,2021-04-05T16:58:14+00:00
24505,"Superior Stone",1,"2310 North Brevard Street",Charlotte,"Mecklenburg County",NC,28206,,2021-03-24T15:15:38+00:00
36961,"Garrard Group",1,"2055 Sugarloaf Cir",Duluth,"Gwinnett County",GA,30097,,2021-03-24T14:52:13+00:00
57402,"First Presbyterian Church Lancaster",1,"700 N main Street",Lancaster,,"South Carolina",29721,,2021-03-23T13:33:23+00:00
60639,"Providence Commercial Real Estate",0,"1307 W Morehead St",Charlotte,"Mecklenburg County",NC,28208,,2021-03-22T12:50:58+00:00
24281,"MPV Properties",0,"2400 South Boulevard",Charlotte,"Mecklenburg County",NC,28203,,2021-03-22T12:34:34+00:00
60636,"PMI Amazing Spaces",0,"16607 Riverstone Way",Charlotte,"Mecklenburg County",NC,28277,,2021-03-22T12:29:26+00:00
24483,"SPC Pro Solutions",1,"Spectrum Contract Services, Inc",Charlotte,,NC,28273,"John Hedrick",2021-03-19T18:55:26+00:00
24413,"Roper Construction Co.",1,"1520 South Boulevard",Charlotte,"Mecklenburg County",NC,28203,,2021-03-19T18:37:07+00:00
59694,"Mt Sainai Baptist Church",1,"1308 West Blvd",Charlotte,"Mecklenburg County",NC,28208,,2021-03-19T18:07:10+00:00
24301,"NoDa Fiji, LLC",4,"4806 Rozzelles Ferry Road",Charlotte,"Mecklenburg County",NC,28216,,2021-03-19T14:00:25+00:00
59968,"Insurance Auto Auction",1,"1710 Starita Rd",Charlotte,"Mecklenburg County",NC,28206,,2021-03-18T19:28:45+00:00
60523,"Catalyst Construction Company Inc",1,"Catalyst Construction",Charlotte,"Mecklenburg County",NC,28206,,2021-03-15T18:11:49+00:00
59447,"Kajima Building & Design Group",1,"3490 Piedmont Rd NE",Atlanta,"Fulton County",GA,30305,,2021-03-15T18:06:24+00:00
59826,"Camaro Specialty",1,"116 Springhill Rd",Charlotte,"Mecklenburg County",NC,28214,,2021-03-15T15:01:32+00:00
24457,"Sika Sarnafil",3,"PO Box 710",Lyndhurst,"Bergen County",NJ,07071,,2021-03-11T19:31:24+00:00
59569,"3431 Hwy 150",0,"3431 W Hwy 150",Lincolnton,"Lincoln County",NC,28092,"Jacob Withers",2021-03-10T20:05:28+00:00
59699,"Consos INC",0,"5021 Statesville Rd",Charlotte,"Mecklenburg County",NC,28269,"Jacob Withers",2021-03-10T19:57:47+00:00
24350,"PLS Realty",7,"1 South Wacker Drive, 36th floor",Chicago,"Cook County",IL,60606,"Jacob Withers (FCS)",2021-03-04T13:27:31+00:00
57363,"Sun Valley Commons",1,"231 Post Office  Drive, Suite B","Indian Trail",Union,NC,28110,,2021-03-02T15:46:04+00:00
44076,"Hudson Brothers Construction",0,"1450 E Arlington Blvd",Greenville,"Pitt County",NC,27858,,2021-02-26T20:23:09+00:00
44066,"EMJ Construction",1,"2034 Hamilton Pl Blvd",Chattanooga,"Hamilton County",TN,37421,,2021-02-26T20:22:29+00:00
59590,Chilli's,0,"1365 Concord Parkway North",Concord,,NC,28025,,2021-02-26T14:04:20+00:00
35963,"The Ballantyne Hotel",1,"10000 Ballantyne Commons Pkwy",Charlotte,"Mecklenburg County",NC,28277,"John Hedrick",2021-02-25T19:02:55+00:00
59550,"Noble Construction",1,"Po Box 908",Huntersville,,NC,28270,"John Hedrick",2021-02-24T18:53:42+00:00
59446,"Dave's Construction Service",1,"1416 Washington St",Eden,"Rockingham County",NC,27288,,2021-02-24T16:56:12+00:00
24000,"Edsco Fasteners",1,"300 Dalton Ave.",Charlotte,"Mecklenburg County",NC,28206,"John Hedrick",2021-02-23T15:27:57+00:00
24556,"United Painting Services, Inc",1,"1105 Technology Drive","Indian Trail","Union County",NC,28079,"Jacob Withers",2021-02-23T14:20:48+00:00
24469,"Sonny's Camp N Travel",1,"304 Executive Park Drive Northeast",Concord,"Cabarrus County",NC,28025,,2021-02-19T19:28:44+00:00
59411,"Quick Screws",1,"3948 Airway Dr","Rock Hill","York County",SC,29732,"John Hedrick",2021-02-19T12:35:05+00:00
57077,"Roy Cook House",1,"5312 Historic Springs Dr",Concord,"Cabarrus County",NC,28025,"John Hedrick",2021-02-19T11:31:29+00:00
57645,"Charlotte Mecklenburg Schools",1,,Charlotte,Mecklenburg,"North Carlina",28230,,2021-02-16T21:16:15+00:00
57641,"Classroom central",1,"2116 Wilkinson Blvd",Charlotte,,Nc,,,2021-02-16T20:02:09+00:00
23955,"Danforth Construction",1,"2023 North Davidson Street",Charlotte,"Mecklenburg County",NC,28205,,2021-02-15T20:04:25+00:00
57425,"Shelco- Winston Salem",0,"370 Knollwood street, Suite 200",Winston-Salem,,NC,27103,,2021-02-15T15:33:08+00:00
55187,"Shady Grove Baptist Church",1,"3240 Tryon Courthouse Rd",Cherryville,"Gaston County",NC,28021,"Rich Kryhoski",2021-02-09T18:43:49+00:00
23942,"Crowder Construction",3,"6425 Brookshire Boulevard",Charlotte,"Mecklenburg County",NC,28216,,2021-02-09T13:28:24+00:00
44073,"WC Construction",1,"140 Club Oaks Ct",Winston-Salem,"Forsyth County",NC,27104,,2021-02-08T20:25:28+00:00
44108,"Jeff Sanderson",1,"3032 Bartlett St","Fort Mill","York County",SC,29715,"John Hedrick",2021-02-08T17:41:26+00:00
44053,"Monteith Construction",1,"208 Princess St",Wilmington,"New Hanover County",NC,28401,,2021-02-05T18:23:33+00:00
44069,"Sossamon Construction",1,"510 Old Post Rd",Gaffney,"Cherokee County",SC,29341,,2021-02-05T17:58:26+00:00
23810,"Belhaven Tire",1,"401 Lawton Rd.",Charlotte,"Mecklenburg County",NC,28216,,2021-02-05T16:43:49+00:00
41809,"Crosby Trucking",1,"550 Gulf Dr",Charlotte,"Mecklenburg County",NC,28208,"John Hedrick",2021-02-04T20:10:40+00:00
36313,"Jimmys Heating and Air",1,"1808 Douglas Rd",Lancaster,"Lancaster County",SC,29720,"Jacob Withers",2021-02-01T18:59:26+00:00
54998,"828 Performance",1,"1303 Houston Mill Rd",Conover,"Catawba County",NC,28613,,2021-02-01T18:18:11+00:00
55193,"Sierra Construction Company, INC.",1,"2010 Cobb International Blvd NW, Suite A",Kennesaw,,GA,30152,,2021-02-01T12:52:06+00:00
36915,"Collins Family Dentistry",1,"6135 NC-16",Maiden,"Catawba County",NC,28650,,2021-01-26T19:33:39+00:00
55059,"Michael Rossetti",1,"1703 Old Hwy 74",Marshville,,NC,28103,,2021-01-25T20:42:40+00:00
36380,"Carolina Auto Supply",1,"2135 Tipton Dr",Charlotte,"Mecklenburg County",NC,28206,"John Hedrick",2021-01-21T20:35:49+00:00
55004,"QC General Contractors",1,"4402 Stuart Andrew Blvd",Charlotte,"Mecklenburg County",NC,28217,,2021-01-20T20:53:17+00:00
36838,"Miller Electric Company",0,"6805 Southpoint Pkwy",Jacksonville,"Duval County",FL,32216,,2021-01-19T18:02:01+00:00
23840,"Cabarrus Animal Hospital",1,"3030 South Cannon Boulevard",Kannapolis,"Cabarrus County",NC,28083,,2021-01-19T16:20:57+00:00
24592,"Wren Turnpike, LLC",1,"1507 Myers Park Drive",Charlotte,"Mecklenburg County",NC,28207,"John Hedrick (FCS)",2021-01-14T18:44:56+00:00
44105,"Debbie Frail (Walgreens)",1,"735 Cabarrus Ave W",Concord,"Cabarrus County",NC,28027,"John Hedrick",2021-01-07T16:10:34+00:00
41846,"Besco Electric",1,"9835 Northcross Center Ct",Huntersville,"Mecklenburg County",NC,28078,,2021-01-05T18:02:53+00:00
41837,"Reid's Remodeling & General Contracting",0,"2717 High Ridge Rd",Charlotte,"Mecklenburg County",NC,28270,,2021-01-04T20:20:44+00:00
22459,"Michelle Niska",1,"7509 Alexander Farm Rd",Monroe,"Union County",NC,28110,"Jacob Withers",2021-01-04T19:43:44+00:00
24318,"Omni Montessori School",1,"9536 Blakeney Heath Road",Charlotte,"Mecklenburg County",NC,28277,"John Hedrick (FCS)",2021-01-04T19:34:56+00:00
39301,"Lauren Lapp",1,"6530 Folger Dr",Charlotte,"Mecklenburg County",NC,28270,"John Hedrick",2021-01-04T19:33:43+00:00
44039,"GNS Equities",2,"745 5th Ave","New York","New York County",NY,10151,"John Hedrick",2021-01-04T14:03:49+00:00
24017,"Fab Fours,  Inc",2,"2213 Industrial Park Rd.",Lancaster,"Lancaster County",SC,29720,"Dan Davis",2021-01-04T12:52:53+00:00
24495,"STR Mechanical",29,"PO Box 681507",Charlotte,"Mecklenburg County",NC,28216,"John Hedrick",2020-12-28T20:38:39+00:00
36262,"Elan General Contracting, INC.",1,"3111 Camino del Rio North, Suite #400","San Diego",,California,92108,,2020-12-16T20:45:13+00:00
36796,"Ferrara-Buist Contractors",1,"4184 Dobys Bridge Rd","Fort Mill","Lancaster County",SC,29707,"Jacob Withers",2020-12-15T18:11:45+00:00
23885,"Chambers Group",0,"1620 Scott Avenue",Charlotte,"Mecklenburg County",NC,28203,"Jacob Withers (FCS)",2020-12-09T16:51:34+00:00
39406,"RL Carriers",1,"175 Pine Ridge Rd","China Grove","Rowan County",NC,28023,"John Hedrick",2020-12-07T20:10:08+00:00
33963,"1703 Madison Residential",1,"1703 Madison Ave",Charlotte,"Mecklenburg County",NC,28216,"John Hedrick",2020-12-04T13:01:28+00:00
24437,"Scott Pridemore Owner",1,"4427 Saint Ives Place",Charlotte,"Mecklenburg County",NC,28211,"John Hedrick (FCS)",2020-12-02T19:39:39+00:00
23815,"Betsy Frances Properties, LLC",1,"8422 Prince Valiant Drive",Waxhaw,"Union County",NC,28173,,2020-12-02T19:33:29+00:00
24519,"The Ormond Group",1,"3232 Cornelius Street",Charlotte,"Mecklenburg County",NC,28206,,2020-11-30T20:23:02+00:00
24337,"Pegasus Residential",1,"1750 Founders Parkway",Alpharetta,"Fulton County",GA,30009,"Jacob Withers (FCS)",2020-11-30T15:19:01+00:00
37093,"Builders Insulation",1,"8705 Sidney Cir",Charlotte,"Mecklenburg County",NC,28269,"Jacob Withers",2020-11-30T15:16:38+00:00
37002,Cemex,1,"1001 N Hoskins Rd",Charlotte,"Mecklenburg County",NC,28216,"Jacob Withers",2020-11-30T13:27:16+00:00
37050,"Union Baptist Church",1,"1195 Hands Mill Hwy","Rock Hill","York County",SC,29732,"Jacob Withers",2020-11-11T12:53:39+00:00
36291,"Central Steele Creek Presbyterian",1,"9401 S Tryon St",Charlotte,"Mecklenburg County",NC,28273,"Jacob Withers",2020-11-09T19:28:29+00:00
36984,"Old Cheerwine Building",1,"322 E Council St",Salisbury,"Rowan County",NC,28144,,2020-11-08T17:28:03+00:00
36174,"Shawmut Design and construction",1,"224 N Des Plaines St",Chicago,"Cook County",IL,60661,,2020-11-08T16:11:58+00:00
35973,"HWY 51 Property Mgt",2,"2747 Trillium Trail",Denver,"Lincoln County",NC,28037,"John Hedrick",2020-11-06T18:17:32+00:00
23868,"Carolina Veterinary Specilaists",2,"4099 Campus Ridge Road",Matthews,"Union County",NC,28105,"Jacob Withers (FCS)",2020-11-04T19:01:44+00:00
36969,"Chase Lincoln Property Management",0,"7045 Summer Pl",Charlotte,"Mecklenburg County",NC,28213,"Jacob Withers",2020-11-04T12:49:17+00:00
36919,"2928 Salisbury Rd",1,"2928 Salisbury Rd",Statesville,"Iredell County",NC,28677,"Jacob Withers",2020-11-03T17:39:43+00:00
24215,"Lincoln County Public works",1,"7674 Tree Farm Lane",Denver,"Lincoln County",NC,28037,"Jacob Withers",2020-11-03T16:00:20+00:00
23726,"10 Federal LLC",3,"4611 Western Boulevard",Raleigh,"Wake County",NC,27606,"Jacob Withers",2020-11-03T15:59:51+00:00
24584,"Whitehead Residential Properties LLC",3,"5901 Sardis Road",Charlotte,"Mecklenburg County",NC,28270,"Jacob Withers",2020-11-03T15:54:39+00:00
36483,"Lucky Dog",1,"2220 Thrift Rd",Charlotte,"Mecklenburg County",NC,28208,"Jacob Withers",2020-10-30T17:31:14+00:00
36913,"Blue Ridge Companies",0,,,,,,"Jacob Withers",2020-10-30T12:08:24+00:00
36912,"Apartment Dynamics",0,"501 Ferndale Blvd","High Point","Guilford County",NC,27262,"Jacob Withers",2020-10-30T12:00:44+00:00
36911,"Meadow Creek Townhomes",0,"609 Easy St",Concord,"Cabarrus County",NC,28027,"Jacob Withers",2020-10-30T11:50:37+00:00
36905,"Guaranteed Supply",1,"4210 Pebble St",Charlotte,"Mecklenburg County",NC,28206,"Jacob Withers",2020-10-29T19:36:24+00:00
36693,"New Life Baptist Church",1,"201 Oak Trail",Belmont,"Gaston County",NC,28012,"Jacob Withers",2020-10-29T19:35:28+00:00
23736,"3M Scott Fire and Safety",1,"4320 Goldmine Road",Monroe,"Union County",NC,28110,,2020-10-29T12:25:46+00:00
36882,"Blu South Townhomes",0,"2508 April Liu Ln",Charlotte,"Mecklenburg County",NC,28213,"Jacob Withers",2020-10-28T11:59:42+00:00
36881,"Windsor Landing",0,"1900 Windsor Hill Dr",Matthews,"Mecklenburg County",NC,28105,"Jacob Withers",2020-10-28T11:56:06+00:00
36880,"Courtland 77",0,"6530 Free Throw Lane",Charlotte,"Mecklenburg County",NC,28217,"Jacob Withers",2020-10-28T11:49:27+00:00
36879,"Apartment Realty Advisors Inc",0,"6445 Powers Ferry Rd NW",Atlanta,"Fulton County",GA,30339,"Jacob Withers",2020-10-28T11:48:17+00:00
36878,"Apartments at Blakeney",0,"8718 Wintersweet Ln",Charlotte,"Mecklenburg County",NC,28277,"Jacob Withers",2020-10-28T11:46:07+00:00
36877,"Sailpointe at Lake Norman",0,"21222 Nautique Blvd",Cornelius,"Mecklenburg County",NC,28031,"Jacob Withers",2020-10-28T11:44:30+00:00
36296,"Diane Paris",1,"2026 Knell Dr",Charlotte,"Mecklenburg County",NC,28212,"John Hedrick",2020-10-27T19:51:48+00:00
36737,"Bud Nixon",1,"8936 Blakeney Professional Dr",Charlotte,"Mecklenburg County",NC,28277,"John Hedrick",2020-10-27T12:56:16+00:00
25813,"Southbrook Church",1,"5607 Weddington Rd","Wesley Chapel","Union County",NC,28104,"John Hedrick",2020-10-23T12:06:37+00:00
36678,"Hilton Garden Inn",0,"2400 Cascade Pointe Boulevard",Charlotte,"Mecklenburg County",NC,28208,"Jacob Withers",2020-10-22T19:07:51+00:00
23843,"CAM FUL Industries Inc",1,"PO Box 279",Pineville,"Mecklenburg County",NC,28134,,2020-10-22T15:08:18+00:00
36172,"Wayne Electric Company",1,"106 N Carolina St",Goldsboro,"Wayne County",NC,27530,,2020-10-19T20:01:37+00:00
24164,"Jimmy's Heating & Air",1,"1808 Douglas Road",Lancaster,"Lancaster County",SC,29720,"Jacob Withers",2020-10-19T12:04:20+00:00
24185,"Kennedy Properties",1,"c/o Shawn Kennedy",Charlotte,"Mecklenburg County",NC,28211,,2020-10-16T13:42:14+00:00
36330,"Cape Restoration Co Inc",2,"10612 Providence Rd Suite D-538",Charlotte,"Mecklenburg County",NC,28277,"Jacob Withers",2020-10-15T19:08:47+00:00
23870,"Carolinas Auto Supply House",0,"2135 Tipton Drive",Charlotte,"Mecklenburg County",NC,28206,"John Hedrick",2020-10-12T19:13:50+00:00
36310,"HCO3 Renovations",1,"3212 NC-51",Matthews,"Mecklenburg County",NC,28105,"John Hedrick",2020-10-06T14:20:21+00:00
24319,"One305 (Tribridges)",1,"1305 Central Avenue",Charlotte,"Mecklenburg County",NC,28205,"John Hedrick (FCS)",2020-10-05T16:40:48+00:00
36284,"Construction Solutions",1,"63 S Hunt Rd",Amesbury,"Essex County",MA,01913,"Jacob Withers",2020-09-30T13:53:30+00:00
36192,"Bob Youakim",1,"16900 Tulloch Rd",Charlotte,"Mecklenburg County",NC,28278,"John Hedrick",2020-09-28T23:52:34+00:00
24065,"Gaston County Schools",11,"943 Osceola Street",Gastonia,"Gaston County",NC,28054,,2020-09-28T18:45:28+00:00
25321,"Quality Maintenance & repair",2,"1409 Lawyers Rd","Indian Trail","Union County",NC,28079,,2020-09-25T19:19:01+00:00
36253,"UHC Construction",0,"154 E Aurora Rd",Northfield,"Summit County",OH,44067,"Jacob Withers",2020-09-24T18:06:09+00:00
25634,"PKC Construction",0,"7802 Barton St","Overland Park","Johnson County",KS,66214,"Jacob Withers",2020-09-24T12:51:49+00:00
35932,"Dooley & Mack",1,"4550 Atwater Ct",Buford,"Gwinnett County",GA,30518,"Jacob Withers",2020-09-24T12:41:10+00:00
33977,"Lucas International",1,"6027 Stitt St",Monroe,"Union County",NC,28110,"Jacob Withers",2020-09-24T12:21:46+00:00
25499,"Miller HVAC Service",1,"306 E Frontage Rd",Greer,"Spartanburg County",SC,29651,"John Hedrick",2020-09-17T17:09:24+00:00
24510,"Tempus Concord LLC",1,"7089 Weddington Road",Concord,"Cabarrus County",NC,28027,"Dan Davis",2020-09-17T17:06:37+00:00
24342,Perdue,1,"862 Harris Street Northwest",Concord,"Cabarrus County",NC,28025,,2020-09-17T13:21:07+00:00
25549,"Dixie Cashion",1,"18636 Statesville Rd",Cornelius,"Mecklenburg County",NC,28031,"John Hedrick",2020-09-10T16:51:59+00:00
25265,"Speedwell machine",0,"2701 State Hwy 55",Clover,"York County",SC,29710,"Jacob Withers",2020-09-09T16:23:50+00:00
22264,"McClellan Properties LLC",1,"35 Church St S",Concord,"Cabarrus County",NC,28025,"Jacob Withers",2020-09-09T16:22:46+00:00
25387,"Korey Barette",0,"5151 Odell School Rd",Davidson,"Cabarrus County",NC,28036,"Jacob Withers",2020-09-09T15:56:53+00:00
23925,"Concrete Repair & Restoration",1,"4812 Starcrest Drive",Monroe,"Union County",NC,28110,"Jacob Withers",2020-09-04T18:10:54+00:00
35980,"Cosen Saws",0,"4527 Dwight Evans Rd",Charlotte,"Mecklenburg County",NC,28217,"Jacob Withers",2020-09-04T12:58:41+00:00
35979,Airtechs,0,"2759 E Ozark Ave",Gastonia,"Gaston County",NC,28054,"Jacob Withers",2020-09-04T12:57:42+00:00
35978,"Climate Systems Incorporated",0,"927 Pressley Rd",Charlotte,"Mecklenburg County",NC,28217,"Jacob Withers",2020-09-04T12:50:44+00:00
35977,"Carpet one Floor & home",0,"2757 E Ozark Ave",Gastonia,"Gaston County",NC,28054,"Jacob Withers",2020-09-04T12:33:18+00:00
35914,"L D Davis",0,"2031 E Roosevelt Blvd",Monroe,"Union County",NC,28112,"Jacob Withers",2020-09-03T16:37:48+00:00
35915,"Du-Co Ceramics Company",0,"6004 Stitt St",Monroe,"Union County",NC,28110,"Jacob Withers",2020-09-03T16:34:54+00:00
